user_id,username,first_bot_flag,last_rights_change
45016860.0,DYKToolsBot,20230131110807,20230131110807
44618149.0,SheepLinterBot,20230131113316,20230131113316
45552193.0,Eejit43Bot,20230417134616,20240121205945
45022001.0,IngenuityBot,20230628104133,20230628104133
46071833.0,VulpesBot,20230628104437,20230628104437
46056553.0,Snowmanonabot,20230628105133,20240111065858
,CX_Zoom_AWB_Bot,20230718123843,20250905184630
45135613.0,WegweiserBot,20230904093003,20230904093003
43668429.0,PonoRoboT,20230920095653,20230920095653
21155623.0,StradBot,20231022232327,20231022232327
,DreamRimmer_bot_III,20231214130240,20240721123358
43502289.0,ButlerBlogBot,20231217141220,20240226005450
,Flow_talk_page_manager,20240112072229,20240112072229
,The_Sky_Bot,20240125125929,20240717163559
45757182.0,CopyPatrolBot,20240313124125,20240313124125
47732363.0,Numberguy6Bot,20240503113343,20240526131414
43927492.0,RustyBot,20240627152204,20260118130647
,AdminStatsBot_2,20240721123943,20240721123943
,HBC_AIV_helperbot14,20240727165608,20240727165608
,Protection_Helper_Bot,20240804234537,20240908135729
48091910.0,Platybot,20240822120726,20240901172026
,DreamRimmer_bot,20241004220139,20241004220139
48730959.0,Ow0castBot,20241201203947,20241201203947
48643156.0,BunnysBot,20241209164852,20241209164852
,DreamRimmer_bot_II,20241216161240,20241216161240
48921271.0,MolecularBot,20241219122528,20241219122528
,VWF_bot,20250201141939,20250201141939
10202399.0,SchlurcherBot,20250407004721,20250407004721
49043356.0,Jlwoodbot,20250510230242,20250510230242
49446470.0,PharyngealBOT,20250517125538,20250517125538
49381621.0,TenshiBot,20250525144809,20250525144809
,DeadbeefBot_II,20250608132726,20250727171831
49784051.0,GraphBot,20250621001527,20251123213956
37451528.0,AussieBot,20250704170649,20250704170649
46008274.0,SodiumBot,20250813101630,20250813101630
49709620.0,ClerkBot,20251107222837,20251107222837
,CFA_(bot),20251107222907,20251107222907
12881194.0,PhuzBot,20251107222942,20251107222942
48073429.0,MatrixBot,20251110095401,20251110095401
,CSD_U6_Bot,20251129162441,20251129162441
51526767.0,DwAlphaBot,20260105155617,20260105155617
51547134.0,StaractionBot,20260118131716,20260602045239
51631135.0,AvoidedDoubleRedirectBot,20260118132310,20260118132310
52124777.0,BrieBot,20260215182844,20260215182844
52925419.0,FACSummaryBot,20260327162543,20260327162543
53328016.0,SnowyBot,20260503225458,20260503225458
48691442.0,Chuckbot,20260607194623,20260607194623
