open_rev_id,page_id,namespace,page_title,open_ts,close_ts,outcome_type,closer,duration_days
1214463218,2134211,1,Sri_Lanka_Armed_Forces,20240319030110,20240418000111,stale,Legobot,29.0
1214463224,3971896,1,Jonathan_Glazer,20240319030115,20240418030115,stale,Legobot,30.0
1214518650,66730790,1,Fani_Willis,20240319130116,20240418130112,stale,Legobot,29.0
1214773663,51157715,1,2024_United_States_presidential_election,20240321020113,20240413070111,stale,Legobot,23.0
1214845716,59118718,1,SpaceX_Starship,20240321150112,20240420150113,stale,Legobot,30.0
1215113517,986140,4,Village_pump_(policy),20240323050108,20251003163826,human_close,Matrix,559.0
1215193089,618016,1,Space_marine,20240323180109,20240422180109,stale,Legobot,30.0
1215247598,87847,1,Minneapolis,20240324000109,,open,,
1215277544,11424955,4,Reliable_sources/Noticeboard,20240324040112,20240402230112,stale,Legobot,9.0
1215439391,7254470,1,Bokator,20240325040110,20240424150111,stale,Legobot,30.0
1215456989,397813,1,List_of_X-Men_members,20240325070108,20240325070110,stale,Legobot,0.0
1215476155,76402840,1,StoneToss,20240325110113,,open,,
1215503962,7254470,1,Bokator,20240325150109,20240424150111,stale,Legobot,30.0
1215638712,7363602,1,"Sir_Charles_Trevelyan,_1st_Baronet",20240326090109,20240425090111,stale,Legobot,30.0
1215638717,30046920,1,Bitcoin,20240326090112,20241107220111,stale,Legobot,226.0
1215720820,75659178,3,Tinkaer1991,20240326190112,,open,,
1215790998,22331691,1,Barkley_Marathons,20240327040111,20240426040111,stale,Legobot,30.0
1215796046,49697,5,Citing_sources,20240327050108,20250309160107,stale,Legobot,347.0
1215849507,76402840,1,StoneToss,20240327140113,,open,,
1215864328,76426913,1,Bassirou_Diomaye_Faye,20240327160113,,open,,
1215964880,43930673,1,LiveJasmin,20240328060114,,open,,
1216103613,2585683,1,Robert_F._Kennedy_Jr.,20240329020109,20250315220110,stale,Legobot,351.0
1216200102,4148658,1,Libertarian_Party_(Australia),20240329180110,20240428180112,stale,Legobot,30.0
1216230929,1011005,1,Reconquista,20240329210107,20240428210111,stale,Legobot,30.0
1216246215,3706897,4,Village_pump_(proposals),20240329230109,20250918161505,human_close,Matrix,537.0
1216272435,54349694,1,Elissa_Slotkin,20240330030113,20240429030113,stale,Legobot,30.0
1216277872,49084040,1,Daniel_Durant,20240330040112,,open,,
1216482940,931689,1,Christopher_Hitchens,20240331080109,,open,,
1216584428,6587885,1,Markos_Botsaris,20240331220112,,open,,
1216674940,34484627,5,How_many_Wikipedians_does_it_take_to_change_a_lightbulb?,20240401110112,,open,,
1216689820,6587885,1,Markos_Botsaris,20240401130109,,open,,
1216902129,334476,5,Edit_warring,20240402170108,20240502170110,stale,Legobot,30.0
1217091683,7825485,1,Chola_Empire,20240403200110,,open,,
1217101162,7825485,1,Chola_Empire,20240403210112,,open,,
1217146995,26820591,1,Ariana_Grande,20240404030114,20240504020111,stale,Legobot,29.0
1217182762,15957591,1,Expungement,20240404090113,,open,,
1217182769,65539335,5,Political_endorsements,20240404090115,20240504090112,stale,Legobot,29.0
1217294275,16439,1,J._K._Rowling,20240405000109,20250807230106,stale,Legobot,489.0
1217398293,11401719,1,Foals_(band),20240405160109,20240505160115,stale,Legobot,30.0
1217406602,4122523,5,WikiProject_Morocco,20240405170110,20240505170113,stale,Legobot,30.0
1217431598,8653726,1,Francis_Scott_Key_Bridge_(Baltimore),20240405200111,20240505200120,stale,Legobot,30.0
1217448758,55533005,1,Havana_syndrome,20240405220114,20240505220115,stale,Legobot,30.0
1217494294,2585683,1,Robert_F._Kennedy_Jr.,20240406040110,20250315220110,stale,Legobot,343.0
1217494331,26033897,1,Julian_Assange,20240406040118,20240506040116,stale,Legobot,29.0
1217494339,51157715,1,2024_United_States_presidential_election,20240406040121,20240413070111,stale,Legobot,7.0
1217590455,425905,5,Speedy_deletion,20240406190107,20240506190110,stale,Legobot,30.0
1217639341,11424955,4,Reliable_sources/Noticeboard,20240407010111,20240414050108,stale,Legobot,7.0
1217639356,11424955,4,Reliable_sources/Noticeboard,20240407010115,20240414050108,stale,Legobot,7.0
1217639366,11424955,4,Reliable_sources/Noticeboard,20240407010119,20240414050108,stale,Legobot,7.0
1217703199,11424955,4,Reliable_sources/Noticeboard,20240407110111,20240414050108,stale,Legobot,6.0
1217710285,11424955,4,Reliable_sources/Noticeboard,20240407120111,20240414050108,stale,Legobot,6.0
1217739674,75500992,1,Siege_of_Khan_Yunis,20240407160111,20240507160115,stale,Legobot,30.0
1217838113,76239356,4,Requests_for_comment/Enforcing_ECR_for_article_creators,20240408050113,20240508050118,stale,Legobot,30.0
1217879258,38013164,1,Brothers_of_Italy,20240408120114,20240510120115,stale,Legobot,32.0
1217983304,3382510,11,Infobox_person,20240409020110,20240509020109,stale,Legobot,29.0
1218079968,71500524,1,Almog_Cohen_(politician),20240409160115,,open,,
1218128940,43930673,1,LiveJasmin,20240409220112,,open,,
1218204645,38013164,1,Brothers_of_Italy,20240410110112,20240510120115,stale,Legobot,30.0
1218210896,986140,4,Village_pump_(policy),20240410120109,20251003163826,human_close,Matrix,541.0
1218416085,57660605,1,Djong,20240411160112,20240511160111,stale,Legobot,29.0
1218477791,75603067,1,Mukokuseki,20240411230115,20240512000111,stale,Legobot,30.0
1218532349,74998642,1,Gaza_war,20240412080113,20240512080111,stale,Legobot,29.0
1218704366,74998642,1,Gaza_war,20240413090112,20240512080111,stale,Legobot,28.0
1218777807,76419557,1,Far-right_politics_in_Israel,20240413200113,,open,,
1218836574,3088751,1,Timelash,20240414040107,,open,,
1218900527,470701,1,List_of_nicknames_of_presidents_of_the_United_States,20240414150110,20240514160108,stale,Legobot,30.0
1218923242,76607400,1,April_2024_Iranian_strikes_on_Israel,20240414180112,20240514180112,stale,Legobot,30.0
1219074424,9396,1,Estonia,20240415160106,20240515160109,stale,Legobot,30.0
1219090836,1013854,1,International_Churches_of_Christ,20240415180109,20240515180109,stale,Legobot,30.0
1219178840,74998642,1,Gaza_war,20240416060111,20240512080111,stale,Legobot,26.0
1219287614,152523,1,Governor_General_of_Canada,20240416210108,20240516210107,stale,Legobot,29.0
1219324035,6825768,1,"Tesla,_Inc.",20240417020110,20240517020108,stale,Legobot,29.0
1219373359,74998329,1,October_7_attacks,20240417110121,20240517110110,stale,Legobot,29.0
1219472802,42853535,1,2014_Isla_Vista_attacks,20240418000116,,open,,
1219472816,70058120,1,Elliot_Rodger,20240418000119,,open,,
1219649168,14695,1,Israel,20240419010110,20240519010108,stale,Legobot,29.0
1219674682,454409,1,Climate_change,20240419050110,20240517050107,stale,Legobot,27.0
1219716523,63917,1,China,20240419120109,20250408160106,stale,Legobot,354.0
1219730819,689924,11,Infobox_country,20240419140110,20241027120108,stale,Legobot,190.0
1219804660,51157715,1,2024_United_States_presidential_election,20240419230111,20240506030113,stale,Legobot,16.0
1219819300,49046,5,WikiProject_Days_of_the_year,20240420010107,,open,,
1219880257,47590033,1,Sulaiman_Bek,20240420120112,20240520130110,stale,Legobot,30.0
1219907627,59118718,1,SpaceX_Starship,20240420160115,,open,,
1219921191,1127238,1,Arab_citizens_of_Israel,20240420180110,20240520180107,stale,Legobot,29.0
1219935965,563597,1,Konstantin_Chernenko,20240420200108,,open,,
1219957248,61636635,1,List_of_Starship_upper_stage_flight_tests,20240420230114,20240520230111,stale,Legobot,29.0
1220016079,4113937,1,Free_Democratic_Party,20240421090110,20240521090107,stale,Legobot,29.0
1220272864,15278274,1,New_York_City,20240422200111,20240522200110,stale,Legobot,29.0
1220441230,76354793,5,WikiProject_Weather/Tornadoes_of_YYYY_criteria,20240423200114,20240523200114,stale,Legobot,30.0
1220484776,10940366,5,WikiProject_Lists,20240424020112,20240524020110,stale,Legobot,29.0
1220536555,21140283,1,Hunter_Biden,20240424120113,20240524120113,stale,Legobot,30.0
1220655837,55533005,1,Havana_syndrome,20240425030113,20240505220115,stale,Legobot,10.0
1220704679,27032922,1,Rocket_Lab,20240425120111,,open,,
1220758370,173833,5,Manual_of_Style/Biography,20240425190108,20240525190107,stale,Legobot,29.0
1220835513,2324166,1,Scientology_and_homosexuality,20240426060110,,open,,
1220880024,5330946,1,Israeli_apartheid,20240426140110,20240526140109,stale,Legobot,29.0
1220880032,22331691,1,Barkley_Marathons,20240426140114,20240526140112,stale,Legobot,29.0
1220966129,65734764,1,True_North_Centre_for_Public_Policy,20240427010112,20240526010111,stale,Legobot,28.0
1221012848,3896533,1,Walt_Disney_Pictures,20240427090110,,open,,
1221064241,657931,1,List_of_states_with_limited_recognition,20240427170109,20240527170109,stale,Legobot,30.0
1221147117,11424955,4,Reliable_sources/Noticeboard,20240428050112,20240507010112,stale,Legobot,8.0
1221159903,36335171,1,Line_of_Duty,20240428070113,20240626230115,stale,Legobot,59.0
1221178447,15278274,1,New_York_City,20240428100113,20240522200110,stale,Legobot,24.0
1221218377,74998642,1,Gaza_war,20240428160116,20240512080111,stale,Legobot,13.0
1221633859,76782430,4,Username_policy/RFC_2024,20240501020113,,open,,
1221836952,1013854,1,International_Churches_of_Christ,20240502080111,20240515180109,stale,Legobot,13.0
1221979065,75098886,1,List_of_best-selling_Dreamcast_games,20240503040113,20240602040115,stale,Legobot,30.0
1222021540,1455569,5,Missing_Wikipedians,20240503120108,20240503120109,stale,Legobot,0.0
1222027634,1455569,5,Missing_Wikipedians,20240503130109,20240503130111,stale,Legobot,0.0
1222036123,1455569,5,Missing_Wikipedians,20240503140110,20240602140109,stale,Legobot,29.0
1222036139,61182271,1,Andy_Ngo,20240503140115,20240602140115,stale,Legobot,30.0
1222076968,76690537,2,Louis_P._Boog/sandbox/Jinn_sandbox_4-20-2024,20240503190114,,open,,
1222175509,18082,1,Liverpool,20240504110109,,open,,
1222175510,66266,1,Edinburgh,20240504110110,,open,,
1222175512,250821,1,Birmingham,20240504110112,,open,,
1222175515,934377,1,Leeds,20240504110114,,open,,
1222193659,1013854,1,International_Churches_of_Christ,20240504140108,20240515180109,stale,Legobot,11.0
1222347123,3231269,5,Naming_conventions_(royalty_and_nobility),20240505140115,20240505140119,stale,Legobot,0.0
1222347128,3231269,5,Naming_conventions_(royalty_and_nobility),20240505140116,20240505140119,stale,Legobot,0.0
1222347131,3231269,5,Naming_conventions_(royalty_and_nobility),20240505140118,20240505140119,stale,Legobot,0.0
1222482910,74998642,1,Gaza_war,20240506060118,20240512080111,stale,Legobot,6.0
1222541360,61202723,1,Port_Erin_Women's_Detention_Camp,20240506150115,,open,,
1222729269,3382510,11,Infobox_person,20240507160109,20240509020109,stale,Legobot,1.0
1222836228,30587852,1,Ben_Roberts-Smith,20240508060112,20240607060113,stale,Legobot,30.0
1222841857,2307,1,AT&T_Corporation,20240508070107,20240615230107,stale,Legobot,38.0
1223077234,44549112,1,Kingdom_of_Dagbon,20240509190109,20240509190111,stale,Legobot,0.0
1223180276,67345433,5,WikiProject_Weather,20240510120118,20240609120113,stale,Legobot,29.0
1223209258,38013164,1,Brothers_of_Italy,20240510160111,20240510160113,stale,Legobot,0.0
1223378887,530764,1,Richard_von_Weizsäcker,20240511190109,,open,,
1223444748,68298460,1,Vaush,20240512050111,,open,,
1223498294,14695,1,Israel,20240512150107,20240519010108,stale,Legobot,6.0
1223585202,3382510,11,Infobox_person,20240513030108,20240606160113,stale,Legobot,24.0
1223585208,12411416,11,Infobox_criminal,20240513030112,20240723140118,stale,Legobot,71.0
1223824618,11401719,1,Foals_(band),20240514160113,20240514160115,stale,Legobot,0.0
1223865975,34351207,1,Hayes_Barnard,20240514210110,,open,,
1223874648,643868,1,Leonid_Brezhnev,20240514220108,20240706210106,stale,Legobot,52.0
1223914368,72799034,1,Elizabeth_Salmón,20240515040112,,open,,
1223923947,51157715,1,2024_United_States_presidential_election,20240515060112,20240519230112,stale,Legobot,4.0
1223954432,20095675,1,"String_Quartets,_Op._20_(Haydn)",20240515110111,20240614110113,stale,Legobot,30.0
1223965314,1659622,5,Did_you_know,20240515130108,20250412010108,stale,Legobot,331.0
1223980915,185312,1,Magical_thinking,20240515150108,,open,,
1224023047,76454103,4,Requests_for_adminship/2024_review/Phase_II/Administrator_recall,20240515200114,20240614200119,stale,Legobot,30.0
1224023050,76766549,4,Requests_for_adminship/2024_review/Phase_II/Reminder_of_civility_norms_at_RfA,20240515200116,20240614200122,stale,Legobot,30.0
1224023055,76766722,4,Requests_for_adminship/2024_review/Phase_II/Designated_RfA_monitors,20240515200117,20240614200123,stale,Legobot,30.0
1224023058,76797849,4,Requests_for_adminship/2024_review/Phase_II/Mentoring_process,20240515200118,20240614200124,stale,Legobot,30.0
1224212702,2307,1,AT&T_Corporation,20240516230109,20240615230107,stale,Legobot,29.0
1224483264,454409,1,Climate_change,20240518180109,20240518180118,stale,Legobot,0.0
1224684848,42086410,1,Russo-Ukrainian_war,20240519210111,20240618210121,stale,Legobot,30.0
1224726843,4219003,1,Rafida,20240520030110,20240619030112,stale,Legobot,30.0
1224785713,74998642,1,Gaza_war,20240520130112,20240619130119,stale,Legobot,30.0
1224849891,74998642,1,Gaza_war,20240520210113,20240619130119,stale,Legobot,29.0
1224879633,2857315,1,Almería,20240521010108,20240620010111,stale,Legobot,30.0
1225016969,2372232,1,Joe_Biden,20240521210107,20250210140110,stale,Legobot,264.0
1225025933,5157721,1,Atheism,20240521220109,20240620220113,stale,Legobot,30.0
1225038977,6149846,1,Yasuke,20240522000111,20240621000115,stale,Legobot,30.0
1225046642,389891,1,Russian_Civil_War,20240522010108,,open,,
1225052758,76521343,1,Censorship_by_copyright,20240522020114,20240621020115,stale,Legobot,30.0
1225072660,61636635,1,List_of_Starship_upper_stage_flight_tests,20240522060113,20240523120115,stale,Legobot,1.0
1225121012,73795595,1,Eurovision_Song_Contest_2024,20240522140115,20240614134340,human_close,MDEire,22.0
1225294067,1659622,5,Did_you_know,20240523150109,20250412010108,stale,Legobot,323.0
1225310950,73795595,1,Eurovision_Song_Contest_2024,20240523170113,20240614134340,human_close,MDEire,21.0
1225310956,75131201,1,Casualties_of_the_Gaza_war,20240523170116,,open,,
1225329411,42698953,1,Gigi_Hadid,20240523190112,20240622190118,stale,Legobot,30.0
1225358678,866422,1,Mughal_Empire,20240523230107,,open,,
1225364031,76891481,1,Fun_in_a_Chinese_Laundry,20240524000116,20240623000119,stale,Legobot,30.0
1225383115,2100144,1,Black_War,20240524030109,20240705190109,stale,Legobot,42.0
1225402616,1317536,1,Aidi,20240524070109,20240623070110,stale,Legobot,30.0
1225424273,27368269,1,Gavin_Williamson,20240524110112,,open,,
1225453140,76018685,1,Eden_Golan,20240524150113,,open,,
1225504874,35955576,1,Genocide_of_indigenous_peoples,20240524210113,20240623210116,stale,Legobot,30.0
1225517605,50083712,1,Deep_state_conspiracy_theory_in_the_United_States,20240524230111,20240623230117,stale,Legobot,30.0
1225578816,13051701,1,Azd,20240525110108,,open,,
1225791607,333158,1,Dmitri_Shostakovich,20240526190106,20240625190110,stale,Legobot,30.0
1225844759,76876350,1,Project_Wingman:_Frontline_59,20240527020113,20240626010116,stale,Legobot,29.0
1225850886,5006,1,Benito_Mussolini,20240527030107,,open,,
1226073232,499415,1,Narendra_Modi,20240528120108,,open,,
1226107088,2585952,5,WikiProject_Baseball,20240528160109,20240627160116,stale,Legobot,30.0
1226107100,2585952,5,WikiProject_Baseball,20240528160112,20240627160116,stale,Legobot,30.0
1226116460,841402,1,Emir_Abdelkader,20240528170107,20240627170109,stale,Legobot,30.0
1226116473,2585952,5,WikiProject_Baseball,20240528170113,20240627160116,stale,Legobot,29.0
1226132689,4412952,1,FCSB,20240528190109,20240627190110,stale,Legobot,30.0
1226218787,2857315,1,Almería,20240529080108,20240620010111,stale,Legobot,21.0
1226224312,38615058,1,Light_skin,20240529090113,,open,,
1226235128,160185,1,Frederick_the_Great,20240529110106,,open,,
1226240957,38615058,1,Light_skin,20240529120113,,open,,
1226303876,1278223,5,Noticeboard_for_India-related_topics,20240529200108,20240628200109,stale,Legobot,30.0
1226446466,70346505,1,2022_Alaska's_at-large_congressional_district_special_election,20240530180112,20240818000125,stale,Legobot,79.0
1226454174,70346505,1,2022_Alaska's_at-large_congressional_district_special_election,20240530190112,20240818000125,stale,Legobot,79.0
1226471186,70346505,1,2022_Alaska's_at-large_congressional_district_special_election,20240530210134,20240818000125,stale,Legobot,79.0
1226479317,570793,1,Donald_Trump,20240530220108,20240824055036,human_close,Freedom4U,85.0
1226479339,70346505,1,2022_Alaska's_at-large_congressional_district_special_election,20240530220121,20240818000125,stale,Legobot,79.0
1226485863,570793,1,Donald_Trump,20240530230109,20240824055036,human_close,Freedom4U,85.0
1226492377,77049778,4,Requests_for_adminship/2024_review/Phase_II/Discussion-only_period,20240531000118,20240630000121,stale,Legobot,30.0
1226551839,11424955,4,Reliable_sources/Noticeboard,20240531110111,20240703020111,stale,Legobot,32.0
1226631482,570793,1,Donald_Trump,20240531220109,20240824055036,human_close,Freedom4U,84.0
1226676179,12246123,5,WikiProject_Companies,20240601050111,,open,,
1226831682,3489028,1,Circumcision,20240602030108,20240702030109,stale,Legobot,30.0
1226843635,14695,1,Israel,20240602050108,20240702050107,stale,Legobot,29.0
1226948670,37930,1,Jinn,20240602190108,20240702190107,stale,Legobot,29.0
1226948684,1650786,11,Infobox_political_party,20240602190116,20240621190111,stale,Legobot,18.0
1226965511,26583332,1,Greta_Gerwig,20240602210112,,open,,
1227002014,11424955,4,Reliable_sources/Noticeboard,20240603020112,20240703020111,stale,Legobot,29.0
1227230907,3433959,1,United_States,20240604150111,20250316040111,stale,Legobot,284.0
1227267910,77083444,1,Naseem_Hamed/RFC_on_Ethnicity,20240604190118,20240704180115,stale,Legobot,29.0
1227415143,7696573,1,Alexander_the_Great,20240605160112,20240705160111,stale,Legobot,29.0
1227415157,55719315,1,Sutherland_Springs_church_shooting,20240605160118,20240705160118,stale,Legobot,30.0
1227415164,72685075,1,Let_Her_Burn,20240605160121,20240705160120,stale,Legobot,29.0
1227424641,26231,1,Rembrandt,20240605170108,20240705210107,stale,Legobot,30.0
1227424661,1009643,1,Pieter_Bruegel_the_Elder,20240605170111,20240705170108,stale,Legobot,29.0
1227433298,25456830,1,X_(social_network),20240605180112,20240705180114,stale,Legobot,30.0
1227442492,2100144,1,Black_War,20240605190109,20240705190109,stale,Legobot,30.0
1227442511,7696573,1,Alexander_the_Great,20240605190115,20240705160111,stale,Legobot,29.0
1227459131,26231,1,Rembrandt,20240605210107,20240705210107,stale,Legobot,30.0
1227473399,475647,5,WikiProject_Years,20240605230109,20240705230107,stale,Legobot,29.0
1227570645,77096030,3,9t5/Userpage_Contest,20240606150117,,open,,
1227620296,643868,1,Leonid_Brezhnev,20240606210110,20240706210106,stale,Legobot,29.0
1227688928,485213,5,In_the_news,20240607080108,20251218170106,stale,Legobot,559.0
1227700666,76502,1,Max_von_Sydow,20240607100109,20240707100105,stale,Legobot,29.0
1227707187,35377744,1,ELAM_(Cyprus),20240607110113,20240707060111,stale,Legobot,29.0
1227748973,66552,1,Republican_Party_(United_States),20240607160108,20240707160106,stale,Legobot,29.0
1227882251,58937229,1,Rhasidat_Adeleke,20240608090114,,open,,
1228029733,14695,1,Israel,20240609030109,20240702050107,stale,Legobot,23.0
1228070076,3433959,1,United_States,20240609090110,20250316040111,stale,Legobot,279.0
1228164911,570793,1,Donald_Trump,20240609200110,20240824055036,human_close,Freedom4U,75.0
1228175630,24140624,1,Pretty_Cure,20240609210113,,open,,
1228201429,4005896,1,History_of_Transylvania,20240610000115,20240710000118,stale,Legobot,30.0
1228273327,65513589,1,Iga_Świątek_career_statistics,20240610100116,20240710100111,stale,Legobot,29.0
1228319515,57273162,1,Bisexual_lighting,20240610160115,20240710170112,stale,Legobot,30.0
1228405451,11792686,1,Penguin,20240611020114,,open,,
1228644780,3016356,1,Samuel_Alito,20240612110111,,open,,
1228666307,185256,1,Rainbow_flag,20240612140110,,open,,
1228718484,159092,1,Battle_of_Kosovo,20240612200108,20240712200107,stale,Legobot,29.0
1228820865,516211,1,Colombia,20240613110107,20240713110107,stale,Legobot,30.0
1228834859,77001816,1,2024–25_Borussia_Dortmund_season,20240613130116,,open,,
1228892684,816054,1,Srebrenica_massacre,20240613200108,20240713200109,stale,Legobot,30.0
1228949209,12215406,1,Charles_III,20240614020111,20240714020114,stale,Legobot,30.0
1228980680,11424955,4,Reliable_sources/Noticeboard,20240614060111,20240703020111,stale,Legobot,18.0
1229007867,67727389,1,Armenia–Azerbaijan_border_crisis_(2021–present),20240614100116,20240714100112,stale,Legobot,29.0
1229044983,1003209,5,Articles_for_deletion,20240614150110,20240714150107,stale,Legobot,29.0
1229061833,17427502,1,Polyvagal_theory,20240614170114,20240714170111,stale,Legobot,29.0
1229070819,2737741,1,"List_of_F5,_EF5,_and_IF5_tornadoes",20240614180111,20240714180108,stale,Legobot,29.0
1229316481,75663128,1,Wat_Paknam_Japan,20240616040118,,open,,
1229382716,570793,1,Donald_Trump,20240616140108,20240824055036,human_close,Freedom4U,68.0
1229417108,247918,1,Syro-Malabar_Church,20240616180108,20240716180106,stale,Legobot,29.0
1229643254,11424955,4,Reliable_sources/Noticeboard,20240617230115,20240703020111,stale,Legobot,15.0
1229704176,250384,1,Nonmetal,20240618080111,20240718080107,stale,Legobot,29.0
1229734344,38013164,1,Brothers_of_Italy,20240618130115,20240618130117,stale,Legobot,0.0
1229823737,11424955,4,Reliable_sources/Noticeboard,20240618220113,20240703020111,stale,Legobot,14.0
1229922527,22318943,1,Ernest_Hemingway,20240619130115,20240719130113,stale,Legobot,29.0
1229942931,1735572,1,Awareness,20240619160111,,open,,
1229957608,176765,1,Pennsylvania_Dutch,20240619180107,20240719180105,stale,Legobot,29.0
1229957614,176765,1,Pennsylvania_Dutch,20240619180110,20240719180105,stale,Legobot,29.0
1230025307,563411,1,National_Rally,20240620040109,20240720040106,stale,Legobot,29.0
1230116747,3140106,1,Out-of-place_artifact,20240620190120,20240721090108,stale,Legobot,30.0
1230237631,11424955,4,Reliable_sources/Noticeboard,20240621150114,20240703020111,stale,Legobot,11.0
1230328827,75681281,1,Gaza_genocide,20240622030118,20240722030117,stale,Legobot,29.0
1230475076,77207389,4,Requests_for_comment/Titles_of_European_monarchs,20240622230127,20240722230115,stale,Legobot,29.0
1230599678,3135480,1,Petuntse,20240623170110,,open,,
1230735971,68128371,1,Quooker,20240624120116,,open,,
1230758159,2218740,1,MF_Doom,20240624150111,20240724150109,stale,Legobot,29.0
1230895886,11424955,4,Reliable_sources/Noticeboard,20240625090112,20240703020111,stale,Legobot,7.0
1230940195,74176376,1,2024_United_States_presidential_election_in_Utah,20240625150122,20240725150115,stale,Legobot,29.0
1231066026,49906431,1,Steven_van_de_Velde,20240626080116,20240726080114,stale,Legobot,29.0
1231131310,28669,1,Principality_of_Sealand,20240626170108,,open,,
1231275249,11424955,4,Reliable_sources/Noticeboard,20240627130111,20240703020111,stale,Legobot,5.0
1231436866,1068563,1,Two-state_solution,20240628080110,20240728080109,stale,Legobot,29.0
1231485541,10758532,1,Nina_Dobrev,20240628150111,20240728150109,stale,Legobot,29.0
1231602174,1553589,5,Reliable_sources,20240629060108,,open,,
1231662581,2078375,5,WikiProject_Physics,20240629150110,20240729150109,stale,Legobot,29.0
1231722455,13266345,1,Shakshouka,20240629220114,20240729220111,stale,Legobot,29.0
1231735964,25303222,5,WikiProject_Elections_and_Referendums,20240630000113,20240730000123,stale,Legobot,30.0
1231757223,73885090,1,Niki_(Greek_political_party),20240630030115,20240730030113,stale,Legobot,29.0
1231882735,18841849,1,Anti-Defamation_League,20240630200113,20240824063747,human_close,Freedom4U,54.0
1232071248,2772637,1,Francis_Bacon_(artist),20240701200111,,open,,
1232266038,76212064,1,Trump_v._United_States,20240702210115,20240801210122,stale,Legobot,30.0
1232379192,75681281,1,Gaza_genocide,20240703130115,20240722030117,stale,Legobot,18.0
1232494521,366205,1,Hermann_Göring,20240704010108,20240803010110,stale,Legobot,30.0
1232593272,36486542,1,Thomas_Niedermayer,20240704150112,20240803150112,stale,Legobot,30.0
1232654015,3016356,1,Samuel_Alito,20240704220111,,open,,
1232678044,5486667,1,Taylor_Swift,20240705010110,20260217040109,stale,Legobot,592.0
1232699753,57709338,1,BlueSG,20240705040116,,open,,
1232699758,75156595,1,GetGo_(carsharing_company),20240705040118,,open,,
1232751267,11238753,1,Nikola_Tesla/Nationality_and_ethnicity,20240705120110,20240804120110,stale,Legobot,30.0
1232988662,947671,1,Good_American_Speech,20240706180108,20240805180108,stale,Legobot,30.0
1233007716,77194324,5,Edit_filter_manager,20240706200117,20240805200112,stale,Legobot,29.0
1233101457,38013164,1,Brothers_of_Italy,20240707080111,20240806080148,stale,Legobot,30.0
1233204748,53052536,1,La_France_Insoumise,20240707210112,20240806210119,stale,Legobot,30.0
1233244687,62193844,1,2024_United_Kingdom_general_election,20240708020113,20240807010112,stale,Legobot,29.0
1233404772,475594,5,WikiProject_Linguistics,20240708220108,20240808080107,stale,Legobot,30.0
1233421029,11424955,4,Reliable_sources/Noticeboard,20240709000112,20240714060110,stale,Legobot,5.0
1233474970,475594,5,WikiProject_Linguistics,20240709080106,20240808080107,stale,Legobot,30.0
1233544304,77319574,4,Proposal_to_revise_CSD_R3,20240709170117,,open,,
1233590064,75097118,1,Gaza_Health_Ministry,20240709220115,20240808220113,stale,Legobot,29.0
1233604985,140154,5,Bot_policy,20240710000108,20240809000119,stale,Legobot,30.0
1233604993,309855,1,Coco_Lee,20240710000112,20240809000125,stale,Legobot,30.0
1233656743,5486667,1,Taylor_Swift,20240710070110,20260217040109,stale,Legobot,586.0
1233701715,3869767,5,Manual_of_Style/Korea-related_articles,20240710130110,20240809130109,stale,Legobot,29.0
1233749757,15268978,1,Sikkimese_Bhutia_language,20240710180111,,open,,
1233758579,652799,1,Hosni_Mubarak,20240710190107,20240809190110,stale,Legobot,30.0
1233804452,81629,1,Cyrillic_script,20240711000109,,open,,
1233858459,4287044,1,Germany–Iran_relations,20240711080108,20240810080110,stale,Legobot,30.0
1233858469,56914738,1,List_of_South_Korean_girl_groups,20240711080113,20240810080114,stale,Legobot,30.0
1233962791,51157715,1,2024_United_States_presidential_election,20240711210116,20240909070109,stale,Legobot,59.0
1234016322,54958518,1,Bozbash,20240712040114,,open,,
1234167597,1346835,1,Fusion_rocket,20240712230110,,open,,
1234265411,64383063,1,Mughal_dynasty,20240713130112,20240812130113,stale,Legobot,30.0
1234372218,70018338,1,White_Shirts_Society,20240714010114,20240813010115,stale,Legobot,30.0
1234602307,77349816,1,Attempted_assassination_of_Donald_Trump_in_Pennsylvania,20240715060115,,open,,
1234652086,16002516,4,Neutral_point_of_view/Noticeboard,20240715130111,,open,,
1234737769,2083981,1,Battle_of_Shanghai,20240715220108,20240814220108,stale,Legobot,30.0
1234761955,77351365,1,Thomas_Crooks,20240716010115,,open,,
1234805414,30105850,1,Scientology_officials,20240716070112,20240815070113,stale,Legobot,30.0
1234886215,12778687,5,WikiProject_New_Brunswick,20240716170120,20240815170115,stale,Legobot,29.0
1234974150,26589910,1,Benevolent_dictatorship,20240717030116,20240816030112,stale,Legobot,29.0
1235070240,11424955,4,Reliable_sources/Noticeboard,20240717150110,20240717230109,stale,Legobot,0.0
1235172576,11424955,4,Reliable_sources/Noticeboard,20240718010109,20240721150108,stale,Legobot,3.0
1235256166,77349816,1,Attempted_assassination_of_Donald_Trump_in_Pennsylvania,20240718120115,,open,,
1235265176,77382497,4,Requests_for_comment/Naming_of_German_municipal_subdivisions,20240718130116,20240817130116,stale,Legobot,30.0
1235317863,570793,1,Donald_Trump,20240718180106,20240824055036,human_close,Freedom4U,36.0
1235484787,39340155,1,List_of_genocides,20240719140112,20240818140118,stale,Legobot,30.0
1235493222,78923,1,Kylie_Minogue,20240719150105,20240818150106,stale,Legobot,30.0
